EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
495442,Shooting Permit,07/03/2019 07:00:00 AM,07/04/2019 02:00:00 AM,07/01/2019 05:05:42 PM,"Mayor's Office of Film, Theatre & Broadcasting","MAPLEWOOD AVENUE between ARDSLEY STREET and NATICK STREET,  NATICK STREET between WILDER AVENUE and MAPLEWOOD AVENUE,  NATICK STREET between MAPLEWOOD AVENUE and DEAD END,  MAPLEWOOD AVENUE between NATICK STREET and PINEWOOD AVENUE,  PINEWOOD AVENUE between MAPLEWOOD AVENUE and WILDER AVENUE,  WILDER AVENUE between NATICK STREET and PINEWOOD AVENUE,  WILDER AVENUE between PINEWOOD AVENUE and PARK STREET,  COMBS AVENUE between PARK STREET and THOMAS STREET,  AUBURN AVENUE between BRYSON AVENUE and CRYSTAL AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and CASWELL AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and VICTORY BOULEVARD,  CRYSTAL AVENUE between GURDON STREET and AUBURN AVENUE,  CRYSTAL AVENUE between AUBURN AVENUE and VICTORY BOULEVARD,  GURDON STREET between CRYSTAL AVENUE and WOOLLEY AVENUE,  WOOLLEY AVENUE between GURDON STREET and VICTORY BOULEVARD,  AUBURN AVENUE between CRYSTAL AVENUE and VICTORY BOULEVARD",Staten Island,"1, 3","121, 122",Film,Feature,United States of America,"10306, 10314"
495434,Shooting Permit,07/06/2019 11:00:00 AM,07/07/2019 01:00:00 AM,07/01/2019 04:51:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","WILLOW AVENUE between LANGERE PLACE and BAY STREET,  BAY STREET between WILLOW AVENUE and GREENFIELD AVENUE,  VANDERBILT AVE between TALBOT PLACE and BAY STREET,  GREENFIELD AVENUE between BAY STREET and TOMPKINS AVENUE,  BENNETT STREET between PORT RICHMOND AVENUE and PARK AVENUE,  VREELAND STREET between PARK AVENUE and PORT RICHMOND AVENUE,  PORT RICHMOND AVENUE between GROVE AVENUE and HARRISON AVENUE,  PORT RICHMOND AVENUE between GROVE AVENUE and RICHMOND TERRACE,  GROVE AVENUE between PORT RICHMOND AVENUE and FABER STREET,  CASTLETON AVENUE between PORT RICHMOND AVENUE and HEBERTON AVENUE,  MAPLE AVENUE between GROVE AVENUE and HARRISON AVENUE,  MAPLE AVENUE between GROVE AVENUE and RICHMOND TERRACE,  FABER STREET between GROVE AVENUE and RICHMOND TERRACE,  FABER STREET between GROVE AVENUE and HARRISON AVENUE",Staten Island,1,"120, 121",Television,Episodic series,United States of America,"10302, 10304, 10305"
495433,Theater Load in and Load Outs,07/18/2019 06:00:00 AM,08/01/2019 11:59:00 PM,07/01/2019 04:46:57 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   20 STREET between 9 AVENUE and 8 AVENUE,Manhattan,4,10,Theater,Theater,United States of America,10011
495417,Shooting Permit,07/02/2019 07:00:00 AM,07/02/2019 10:00:00 PM,07/01/2019 03:55:05 PM,"Mayor's Office of Film, Theatre & Broadcasting","AUBURN AVENUE between CRYSTAL AVENUE and COLLFIELD AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and CASWELL AVENUE,  AUBURN AVENUE between CRYSTAL AVENUE and COLLFIELD AVENUE,  AUBURN AVENUE between COLLFIELD AVENUE and BRYSON AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and VICTORY BOULEVARD,  CRYSTAL AVENUE between AUBURN AVENUE and VICTORY BOULEVARD,  CRYSTAL AVENUE between GURDON STREET and AUBURN AVENUE,  CRYSTAL AVENUE between GURDON STREET and AUBURN AVENUE,  GURDON STREET between CRYSTAL AVENUE and WOOLEY AVENUE,  WOOLEY AVENUE between GURDON STREET and VICTORY BOULEVARD,  VICTORY BOULEVARD between CRYSTAL AVENUE and CRAFTON AVENUE,  AUBURN AVENUE between CRYSTAL AVENUE and VICTORY BOULEVARD",Staten Island,"1, 3","121, 123",Film,Feature,United States of America,"10309, 10314"
495383,Shooting Permit,07/05/2019 02:00:00 PM,07/06/2019 05:00:00 AM,07/01/2019 02:54:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   47 STREET between 8 AVENUE and 9 AVENUE,  WEST   48 STREET between BROADWAY and 8 AVENUE,  BROADWAY between WEST   47 STREET and WEST   48 STREET,  WEST   46 STREET between 6 AVENUE and 7 AVENUE,  BROADWAY between WEST   50 STREET and WEST   51 STREET,  WEST   51 STREET between BROADWAY and 8 AVENUE",Manhattan,"4, 5",18,Television,Episodic series,United States of America,"10019, 10036"
495359,Shooting Permit,07/10/2019 07:00:00 AM,07/10/2019 11:00:00 PM,07/01/2019 01:54:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","Kingsland Avenue between Greenpoint Avenue and Dead End Avenue,  Kingsland Avenue between Greenpoint Avenue and North Henry Street",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
495352,Shooting Permit,07/08/2019 07:00:00 AM,07/08/2019 11:00:00 PM,07/01/2019 01:38:37 PM,"Mayor's Office of Film, Theatre & Broadcasting","Kingsland Avenue between Greenpoint Avenue and Dead End Avenue,  Kingsland Avenue between Greenpoint Avenue and North Henry Street",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
495339,Shooting Permit,07/05/2019 06:00:00 AM,07/05/2019 09:00:00 PM,07/01/2019 01:12:08 PM,"Mayor's Office of Film, Theatre & Broadcasting","RIVER TERRACE between CHAMBERS STREET and NORTH END AVENUE,  WATER STREET between JOHN STREET and FLETCHER STREET,  CHURCH STREET between LISPENARD STREET and LEONARD STREET,  WATER STREET between MAIDEN LANE and WALL STREET,  WOODPOINT ROAD between WITHERS STREET and CONSELYEA STREET,  GRAHAM AVENUE between WITHERS STREET and CONSELYEA STREET,  JACKSON STREET between GRAHAM AVENUE and HUMBOLT STREET,  SKILLMAN AVENUE between GRAHAM AVENUE and HUMBOLT STREET,  BEAVER STREET between NEW STREET and BROADWAY,  BEAVER STREET between NEW STREET and BROAD STREET,  BRIDGE STREET between STATE STREET and BROAD STREET,  BROADWAY between BEAVER STREET and STONE STREET,  WHITEHALL STREET between BRIDGE STREET and PEARL STREET,  PEARL STREET between STATE STREET and WHITEHALL STREET,  WHITEHALL STREET between PEARL STREET and WATER STREET",Manhattan,1,"1, 94",Television,Episodic series,United States of America,"10004, 10005, 10013, 10038, 10281, 10282, 11211"
495327,Shooting Permit,07/08/2019 06:30:00 AM,07/08/2019 09:30:00 PM,07/01/2019 12:31:51 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST LOOP ROAD between NORTH LOOP ROAD and SOUTH LOOP ROAD,  SOUTH LOOP ROAD between WEST LOOP ROAD and EAST LOOP ROAD,  WEST LOOP ROAD between MAIN STREET and SOUTH LOOP ROAD",Manhattan,8,114,Film,Feature,United States of America,10044
495319,Shooting Permit,07/02/2019 11:00:00 AM,07/03/2019 03:00:00 AM,07/01/2019 12:24:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","AUDUBON AVENUE between WEST  174 STREET and WEST  176 STREET,  WEST  175 STREET between ST NICHOLAS AVENUE and AMSTERDAM AVENUE,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  174 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  176 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  176 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  ST NICHOLAS AVENUE between WEST  173 STREET and WEST  174 STREET,  ST NICHOLAS AVENUE between WEST  174 STREET and WEST  175 STREET,  ST NICHOLAS AVENUE between WEST  175 STREET and WEST  176 STREET,  WADSWORTH AVENUE between WEST  174 STREET and WEST  175 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  171 STREET and WEST  172 STREET,  WEST  171 STREET between BROADWAY and ST NICHOLAS AVENUE",Manhattan,12,33,Film,Feature,United States of America,"10032, 10033"
495289,Shooting Permit,07/03/2019 11:00:00 AM,07/04/2019 01:00:00 AM,07/01/2019 10:59:19 AM,"Mayor's Office of Film, Theatre & Broadcasting","PROVOST STREET between INDIA STREET and PAIDGE AVENUE,  GREENE STREET between PROVOST STREET and MCGUINNESS BOULEVARD,  FREEMAN STREET between PROVOST STREET and MCGUINNESS BOULEVARD",Brooklyn,1,94,Film,Feature,United States of America,11222
495282,Shooting Permit,07/10/2019 07:00:00 AM,07/10/2019 01:00:00 PM,07/01/2019 10:25:15 AM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   40 STREET between 1 AVENUE and 2 AVENUE,Manhattan,6,17,Commercial,Commercial,United States of America,10016
495273,Shooting Permit,07/03/2019 07:00:00 AM,07/03/2019 11:30:00 PM,07/01/2019 09:38:36 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  154 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  153 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  152 STREET and WEST  153 STREET,  WEST  153 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  AMSTERDAM AVENUE between WEST  153 STREET and WEST  154 STREET,  ST NICHOLAS AVENUE between WEST  151 STREET and WEST  152 STREET,  CONVENT AVENUE between WEST  151 STREET and WEST  152 STREET,  WEST  151 STREET between CONVENT AVENUE and ST NICHOLAS AVENUE,  WEST  155 STREET between AMSTERDAM AVENUE and BROADWAY,  WEST  155 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  AMSTERDAM AVENUE between WEST  154 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  150 STREET and WEST  151 STREET,  WEST  153 STREET between AMSTERDAM AVENUE and BROADWAY",Manhattan,"12, 9","30, 33",Film,Feature,United States of America,"10031, 10032"
495249,Shooting Permit,07/02/2019 07:00:00 AM,07/02/2019 07:00:00 PM,06/30/2019 10:04:51 PM,"Mayor's Office of Film, Theatre & Broadcasting","CANAL STREET between WEST STREET and WASHINGTON STREET,  SPRING STREET between WEST STREET and WASHINGTON STREET",Manhattan,"1, 2",1,Still Photography,Not Applicable,United States of America,"10013, 10014"
495114,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 11:59:00 PM,06/28/2019 06:23:08 PM,"Mayor's Office of Film, Theatre & Broadcasting","LAFAYETTE STREET between KENMARE STREET and BROOME STREET,  BROOME STREET between CROSBY STREET and LAFAYETTE STREET,  BROOME STREET between LAFAYETTE STREET and CLEVELAND PLACE,  BROOME STREET between LAFAYETTE STREET and CENTRE STREET",Manhattan,2,5,WEB,Not Applicable,United States of America,"10012, 10013"
495107,Shooting Permit,07/10/2019 08:30:00 AM,07/11/2019 12:30:00 AM,06/28/2019 05:33:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","ELDRIDGE STREET between DIVISION STREET and CANAL STREET,  CANAL STREET between ELDRIDGE STREET and FORSYTH STREET,  FORSYTH STREET between CANAL STREET and DIVISION STREET,  ESSEX STREET between CANAL STREET and GRAND STREET,  ST JAMES PLACE between OLIVER STREET and JAMES STREET,  DIVISION STREET between ALLEN STREET and ELDRIDGE STREET,  ELDRIDGE STREET between CANAL STREET and HESTER STREET,  ALLEN STREET between CANAL STREET and HESTER STREET,  CANAL STREET between ORCHARD STREET and LUDLOW STREET",Manhattan,3,"5, 7",Television,Episodic series,United States of America,"10002, 10038"
495099,Shooting Permit,07/07/2019 07:00:00 AM,07/07/2019 09:00:00 PM,06/28/2019 04:50:35 PM,"Mayor's Office of Film, Theatre & Broadcasting",37 AVENUE between 14 STREET and 13 STREET,Queens,1,114,Film,Feature,United States of America,11101
495095,Shooting Permit,07/09/2019 08:00:00 AM,07/09/2019 09:00:00 PM,06/28/2019 04:46:15 PM,"Mayor's Office of Film, Theatre & Broadcasting",BEACH STREET between GREENWICH STREET and COLLISTER STREET,Manhattan,"1, 2","1, 6",Still Photography,Not Applicable,United States of America,"10013, 10014, 10282"
495078,Rigging Permit,07/01/2019 01:00:00 AM,07/05/2019 07:00:00 PM,06/28/2019 03:45:54 PM,"Mayor's Office of Film, Theatre & Broadcasting",PORT RICHMOND AVENUE between HARRISON AVENUE and GROVE AVENUE,Staten Island,1,121,Television,Episodic series,United States of America,10302
495077,Shooting Permit,07/02/2019 10:00:00 PM,07/03/2019 03:00:00 AM,06/28/2019 03:45:30 PM,"Mayor's Office of Film, Theatre & Broadcasting",BANKER STREET between CALYER STREET and MESEROLE AVENUE,Brooklyn,1,94,Film,Feature,United States of America,11222
495075,Shooting Permit,07/03/2019 06:00:00 AM,07/03/2019 11:00:00 PM,06/28/2019 03:44:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","29 STREET between 47 AVENUE and 49 AVENUE,  PROVOST STREET between DUPONT STREET and EAGLE STREET,  DUPONT STREET between PROVOST STREET and MCGUINNESS BOULEVARD,  Eagle between PROVOST STREET and McGuinness Blvd",Queens,"1, 2","108, 94",Television,Cable-episodic,United States of America,"11101, 11222"
495057,Shooting Permit,07/09/2019 08:00:00 AM,07/09/2019 11:59:00 PM,06/28/2019 02:58:58 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  155 STREET between BROADWAY and AMSTERDAM AVENUE,  BROADWAY between WEST  155 STREET and WEST  153 STREET,  AMSTERDAM AVENUE between WEST  155 STREET and WEST  153 STREET,  WEST  153 STREET between BROADWAY and AMSTERDAM AVENUE,  EAST   95 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   97 STREET and EAST   94 STREET,  EAST   94 STREET between 5 AVENUE and MADISON AVENUE,  EAST   96 STREET between 5 AVENUE and MADISON AVENUE,  MADISON AVENUE between EAST   94 STREET and EAST   95 STREET",Manhattan,"11, 12, 64, 8, 9","19, 22, 23, 30, 33",Television,Episodic series,United States of America,"10031, 10032, 10128"
495056,Shooting Permit,07/10/2019 01:00:00 PM,07/11/2019 06:00:00 AM,06/28/2019 02:58:38 PM,"Mayor's Office of Film, Theatre & Broadcasting","ST NICHOLAS AVENUE between WEST  177 STREET and WEST  179 STREET,  WEST  178 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  AUDUBON AVENUE between WEST  177 STREET and WEST  178 STREET,  WEST  177 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  177 STREET between WADSWORTH AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  192 STREET and WEST  187 STREET,  WEST  177 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE",Manhattan,12,"33, 34",Film,Feature,United States of America,"10033, 10040"
495042,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 08:00:00 PM,06/28/2019 02:16:49 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST  154 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  153 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  152 STREET and WEST  153 STREET,  WEST  153 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  AMSTERDAM AVENUE between WEST  153 STREET and WEST  154 STREET,  ST NICHOLAS AVENUE between WEST  151 STREET and WEST  152 STREET,  CONVENT AVENUE between WEST  151 STREET and WEST  152 STREET,  WEST  151 STREET between CONVENT AVENUE and ST NICHOLAS AVENUE,  WEST  155 STREET between AMSTERDAM AVENUE and BROADWAY,  WEST  155 STREET between AMSTERDAM AVENUE and ST NICHOLAS AVENUE,  AMSTERDAM AVENUE between WEST  154 STREET and WEST  155 STREET,  ST NICHOLAS AVENUE between WEST  150 STREET and WEST  151 STREET",Manhattan,"12, 9","30, 33",Film,Feature,United States of America,"10031, 10032"
495029,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 10:00:00 PM,06/28/2019 02:06:10 PM,"Mayor's Office of Film, Theatre & Broadcasting","ELIZABETH STREET between PRINCE STREET and SPRING STREET,  PRINCE STREET between MULBERRY STREET and BOWERY,  ELIZABETH STREET between SPRING STREET and KENMARE STREET,  KENMARE STREET between MOTT STREET and BOWERY,  DELANCEY STREET between BOWERY and CHRYSTIE STREET,  ELIZABETH STREET between KENMARE STREET and BROOME STREET,  BOWERY between KENMARE STREET and BROOME STREET,  BROOME STREET between ELIZABETH STREET and MOTT STREET,  MULBERRY STREET between JERSEY STREET and EAST HOUSTON STREET,  ELIZABETH STREET between EAST HOUSTON STREET and PRINCE STREET,  EAST HOUSTON STREET between MOTT STREET and BOWERY,  BOWERY between BLEEKER STREET and EAST HOUSTON STREET,  ELIZABETH STREET between BLEEKER STREET and EAST HOUSTON STREET",Manhattan,"2, 3","5, 9",Television,Episodic series,United States of America,"10002, 10003, 10012, 10013"
495025,Shooting Permit,07/09/2019 11:00:00 AM,07/10/2019 06:00:00 AM,06/28/2019 01:53:05 PM,"Mayor's Office of Film, Theatre & Broadcasting","ST NICHOLAS AVENUE between WEST  177 STREET and WEST  179 STREET,  WEST  178 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  AUDUBON AVENUE between WEST  177 STREET and WEST  178 STREET,  WEST  177 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  177 STREET between WADSWORTH AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  192 STREET and WEST  187 STREET,  WEST  177 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE",Manhattan,12,"33, 34",Film,Feature,United States of America,"10033, 10040"
495022,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 10:00:00 PM,06/28/2019 01:50:33 PM,"Mayor's Office of Film, Theatre & Broadcasting",EAST   18 STREET between DORCHESTER ROAD and DITMAS AVENUE,Brooklyn,14,70,Television,Pilot,United States of America,11226
495019,Shooting Permit,07/03/2019 11:00:00 AM,07/04/2019 04:00:00 AM,06/28/2019 01:44:45 PM,"Mayor's Office of Film, Theatre & Broadcasting","Queens Plaza South between 21 Street and 23 Street,  22 Street between Queens Plaza South and 43 Avenue,  WASHINGTON AVENUE between FLUSHING AVENUE and PARK AVENUE,  FLUSHING AVENUE between WAVERLY AVENUE and HALL STREET,  PARK AVENUE between CLINTON AVENUE and RYERSON STREET",Queens,2,"108, 88",Television,Episodic series,United States of America,"11101, 11205"
495016,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 09:00:00 PM,06/28/2019 01:39:29 PM,"Mayor's Office of Film, Theatre & Broadcasting",FRONT STREET between BRIDGE STREET and GOLD STREET,Brooklyn,2,84,Television,Pilot,United States of America,11201
495005,Shooting Permit,07/08/2019 09:00:00 AM,07/09/2019 01:30:00 AM,06/28/2019 01:03:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","ST NICHOLAS AVENUE between WEST  177 STREET and WEST  179 STREET,  WEST  178 STREET between ST NICHOLAS AVENUE and AUDOBON AVENUE,  AUDUBON AVENUE between WEST  177 STREET and WEST  178 STREET,  WEST  177 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  177 STREET between WADSWORTH AVENUE and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  192 STREET and WEST  187 STREET,  WEST  177 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE",Manhattan,12,"33, 34",Film,Feature,United States of America,"10033, 10040"
495003,Shooting Permit,07/03/2019 07:00:00 AM,07/03/2019 10:00:00 PM,06/28/2019 12:58:29 PM,"Mayor's Office of Film, Theatre & Broadcasting","BROADWAY between WEST  105 STREET and WEST  101 STREET,  BROADWAY between WEST  103 STREET and WEST  101 STREET,  BROADWAY between WEST  100 STREET and WEST  101 STREET,  WEST  101 STREET between WEST END AVENUE and BROADWAY,  WEST END AVENUE between WEST  101 STREET and WEST  100 STREET,  WEST  100 STREET between WEST END AVENUE and BROADWAY,  BROADWAY between WEST   99 STREET and WEST  100 STREET,  WEST  104 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE",Manhattan,7,24,Television,Episodic series,United States of America,10025
494994,Shooting Permit,07/02/2019 10:00:00 AM,07/03/2019 03:30:00 AM,06/28/2019 12:23:47 PM,"Mayor's Office of Film, Theatre & Broadcasting","Queens Plaza South between 21  Street and 23 Street,  22 Street between Queens Plaza South and 43 Avenue,  NEVINS STREET between DEGRAW STREET and UNION STREET,  DEGRAW STREET between NEVINS STREET and 3 AVENUE,  SACKETT STREET between NEVINS STREET and 3 AVENUE,  UNION STREET between BOND STREET and 3 AVENUE",Queens,"2, 6","108, 76, 78",Television,Episodic series,United States of America,"11101, 11215, 11217, 11231"
494988,Shooting Permit,07/03/2019 08:00:00 AM,07/03/2019 11:00:00 PM,06/28/2019 12:05:56 PM,"Mayor's Office of Film, Theatre & Broadcasting",DEVOE STREET between MORGAN AVENUE and CATHERINE STREET,Brooklyn,1,90,Film,Feature,United States of America,11211
494982,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 10:00:00 PM,06/28/2019 11:54:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","AUDUBON AVENUE between WEST  174 STREET and WEST  176 STREET,  WEST  175 STREET between ST NICHOLAS AVENUE and AMSTERDAM AVENUE,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  174 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  176 STREET between ST NICHOLAS AVENUE and AUDUBON AVENUE,  WEST  176 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  ST NICHOLAS AVENUE between WEST  173 STREET and WEST  174 STREET,  ST NICHOLAS AVENUE between WEST  174 STREET and WEST  175 STREET,  ST NICHOLAS AVENUE between WEST  175 STREET and WEST  176 STREET,  WADSWORTH AVENUE between WEST  174 STREET and WEST  175 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  171 STREET and WEST  172 STREET,  WEST  171 STREET between BROADWAY and ST NICHOLAS AVENUE",Manhattan,12,33,Film,Feature,United States of America,"10032, 10033"
494963,Shooting Permit,07/01/2019 09:00:00 PM,07/02/2019 01:00:00 AM,06/28/2019 11:12:13 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST 43 STREET between 7 AVENUE and 8 AVENUE,Manhattan,"4, 5","14, 18",Film,Feature,United States of America,10036
494960,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 10:00:00 PM,06/28/2019 11:06:18 AM,"Mayor's Office of Film, Theatre & Broadcasting","KENT STREET between WEST STREET and DEAD END,  GREENPOINT AVENUE between WEST STREET and DEAD END,  JAVA STREET between WEST STREET and DEAD END",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
494952,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 10:00:00 PM,06/28/2019 10:51:19 AM,"Mayor's Office of Film, Theatre & Broadcasting","JAVA STREET between WEST STREET and DEAD END,  KENT STREET between WEST STREET and DEAD END,  GREENPOINT AVENUE between WEST STREET and DEAD END",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
494948,Shooting Permit,07/01/2019 06:00:00 AM,07/01/2019 10:00:00 PM,06/28/2019 10:43:18 AM,"Mayor's Office of Film, Theatre & Broadcasting","AUBURN AVENUE between CRYSTAL AVENUE and COLLFIELD AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and CASWELL AVENUE,  AUBURN AVENUE between COLLFIELD AVENUE and BRYSON AVENUE,  AUBURN AVENUE between CRYSTAL AVENUE and COLLFIELD AVENUE,  COLLFIELD AVENUE between AUBURN AVENUE and CASWELL AVENUE,  CRYSTAL AVENUE between GURDON STREET and VICTORY BOULEVARD,  GURDON STREET between CRYSTAL AVENUE and WOOLLEY AVENUE,  WOOLLEY AVENUE between GURDON STREET and VICTORY BOULEVARD,  COLLFIELD AVENUE between AUBURN AVENUE and VICTORY BOULEVARD,  AUBURN AVENUE between BRYSON AVENUE and COLLFIELD AVENUE,  AUBURN AVENUE between CRYSTAL AVENUE and VICTORY BOULEVARD,  VICTORY BOULEVARD between CRYSTAL AVENUE and CRAFTON AVENUE",Staten Island,1,121,Film,Feature,United States of America,10314
494940,Shooting Permit,07/02/2019 07:00:00 AM,07/02/2019 09:00:00 PM,06/28/2019 10:17:56 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   27 STREET between 12 AVENUE and 11 AVENUE,  12 AVENUE between WEST   26 STREET and WEST   28 STREET,  WEST   26 STREET between 12 AVENUE and 11 AVENUE,  11 AVENUE between WEST   25 STREET and WEST   26 STREET,  WEST   25 STREET between 10 AVENUE and 9 AVENUE,  9 AVENUE between WEST   22 STREET and WEST   23 STREET,  WEST   23 STREET between 9 AVENUE and 8 AVENUE,  WEST   22 STREET between 9 AVENUE and 8 AVENUE,  WEST   26 STREET between 10 AVENUE and 11 AVENUE",Manhattan,4,10,Television,Episodic series,United States of America,"10001, 10011, 10018"
494935,Shooting Permit,07/05/2019 07:00:00 AM,07/05/2019 11:00:00 PM,06/28/2019 10:03:03 AM,"Mayor's Office of Film, Theatre & Broadcasting","LEFFERTS AVENUE between WASHINGTON AVENUE and ROGERS AVENUE,  BEDFORD AVENUE between STERLING STREET and MIDWOOD STREET,  LINCOLN ROAD between BEDFORD AVENUE and FLATBUSH AVENUE,  LINCOLN ROAD between NOSTRAND AVENUE and NEW YORK AVENUE,  ROGERS AVENUE between LEFFERTS AVENUE and LINCOLN ROAD",Brooklyn,9,71,Film,Feature,United States of America,11225
494934,Shooting Permit,07/03/2019 07:00:00 AM,07/03/2019 09:00:00 PM,06/28/2019 10:02:38 AM,"Mayor's Office of Film, Theatre & Broadcasting","REVIEW AVENUE between 35 STREET and 30 STREET,  STARR AVENUE between VAN DAM STREET and 34 STREET",Queens,2,108,Television,Cable-episodic,United States of America,11101
494933,Shooting Permit,07/03/2019 07:00:00 AM,07/03/2019 11:59:00 PM,06/28/2019 10:02:09 AM,"Mayor's Office of Film, Theatre & Broadcasting","LEFFERTS AVENUE between WASHINGTON AVENUE and ROGERS AVENUE,  BEDFORD AVENUE between STERLING STREET and MIDWOOD STREET,  LINCOLN ROAD between NOSTRAND AVENUE and NEW YORK AVENUE,  LINCOLN ROAD between BEDFORD AVENUE and FLATBUSH AVENUE,  ROGERS AVENUE between LEFFERTS AVENUE and LINCOLN ROAD",Brooklyn,9,71,Film,Feature,United States of America,11225
494925,Shooting Permit,07/02/2019 11:00:00 AM,07/02/2019 09:00:00 PM,06/28/2019 09:22:15 AM,"Mayor's Office of Film, Theatre & Broadcasting","35 AVENUE between 36 STREET and STEINWAY STREET,  37 STREET between 35 AVENUE and 34 AVENUE",Queens,1,114,Television,Cable-episodic,United States of America,"11101, 11106"
494918,Shooting Permit,07/02/2019 06:00:00 AM,07/02/2019 11:00:00 PM,06/28/2019 08:53:35 AM,"Mayor's Office of Film, Theatre & Broadcasting",29 STREET between 47 AVENUE and 49 AVENUE,Queens,2,108,Television,Cable-episodic,United States of America,11101
494896,Shooting Permit,07/01/2019 07:00:00 AM,07/01/2019 07:00:00 PM,06/27/2019 10:27:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","CANAL STREET between WEST STREET and WASHINGTON STREET,  SPRING STREET between WEST STREET and WASHINGTON STREET",Manhattan,"1, 2",1,Still Photography,Not Applicable,United States of America,"10013, 10014"
